ExperimentalSeed,Round,ClientID,ParticipationOrdinal,SeedUInt64,TorchManualSeedInt64,ApplicationPoint,DataLoaderShuffle,DataLoaderWorkers
456,1,9,0,3546678977398316204,3546678977398316204,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,1,16,0,9119293272805657219,9119293272805657219,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,1,12,0,11608903038817602983,2385531001962827176,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,1,19,0,5806427603710075321,5806427603710075321,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,2,6,0,16152087321593760309,6928715284738984502,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,2,27,0,6295318347585842469,6295318347585842469,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,2,11,0,9702999789208844440,479627752354068633,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,2,20,0,3693668598646323334,3693668598646323334,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,2,21,0,8047348098080644594,8047348098080644594,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,2,29,0,5842574897723743029,5842574897723743029,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,2,25,0,7003253887593979487,7003253887593979487,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,2,4,0,2317230536422654338,2317230536422654338,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,2,0,0,16081108993997477273,6857736957142701466,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,3,26,0,10864152117184141644,1640780080329365837,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,3,10,0,12140891716467618991,2917519679612843184,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,3,14,0,5820466028615061170,5820466028615061170,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,3,18,0,17283527470610418851,8060155433755643044,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,3,22,0,16067764904232306160,6844392867377530353,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,3,15,0,13554600310990446074,4331228274135670267,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,3,3,0,5363725719866133710,5363725719866133710,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,3,1,0,16562699141353897684,7339327104499121877,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,3,5,0,16274885422876105580,7051513386021329773,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,4,17,0,4850440094459967802,4850440094459967802,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,4,8,0,15552168148034748045,6328796111179972238,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,4,7,0,13571941032148074974,4348568995293299167,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,4,29,1,791389901774052814,791389901774052814,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,4,3,1,15784414451562638440,6561042414707862633,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,4,13,1,2095497205957592046,2095497205957592046,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,4,12,1,15765506233168352903,6542134196313577096,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,4,11,1,16903382168164578547,7680010131309802740,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,4,18,1,7477120244427771247,7477120244427771247,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,5,6,1,5072142805092162034,5072142805092162034,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,5,15,1,12175839398705086906,2952467361850311099,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,5,1,1,2290891042790535912,2290891042790535912,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,5,16,1,6849120608415838807,6849120608415838807,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,5,23,1,5422884192280658881,5422884192280658881,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,5,20,1,9402343795217000504,178971758362224697,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,5,2,1,8668224381790224375,8668224381790224375,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,5,19,1,6879742805148149532,6879742805148149532,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,5,5,1,12923756103869810415,3700384067015034608,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,6,7,1,2165768569098835482,2165768569098835482,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,6,24,1,14484117367132724764,5260745330277948957,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,6,28,1,10229707183137746145,1006335146282970338,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,6,17,1,6256321620356403052,6256321620356403052,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,6,8,1,1748624271940613320,1748624271940613320,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,6,26,1,13333948699908454163,4110576663053678356,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,6,0,1,14562092839247006635,5338720802392230828,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,6,22,1,17534199808909575341,8310827772054799534,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,6,9,1,7133261803497344011,7133261803497344011,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,7,10,1,4096409692838715464,4096409692838715464,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,7,25,1,14804224038248397485,5580852001393621678,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,7,14,1,14701304941680683945,5477932904825908138,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,7,27,1,4693397611229693560,4693397611229693560,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,7,4,1,13032784283505107297,3809412246650331490,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,7,21,1,6630514844585517731,6630514844585517731,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,7,23,2,486840763355801472,486840763355801472,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,7,11,2,10592780606921450005,1369408570066674198,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,7,3,2,8585589981787421467,8585589981787421467,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,8,21,2,3728935149885302794,3728935149885302794,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,8,22,2,11824526845204742836,2601154808349967029,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,8,28,2,16516334043276133628,7292962006421357821,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,8,20,2,17505322109141231566,8281950072286455759,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,8,19,2,6069249551026746683,6069249551026746683,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,8,15,2,8515781253621467825,8515781253621467825,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,8,0,2,13999117083463657565,4775745046608881758,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,8,9,2,17273169354293626408,8049797317438850601,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,8,29,2,13707947744481403038,4484575707626627231,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,9,10,2,16621948802035645443,7398576765180869636,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,9,6,2,10027782976873903330,804410940019127523,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,9,24,2,18128642445149484777,8905270408294708970,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,9,1,2,3011849818378072411,3011849818378072411,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,9,13,2,9012534048915248584,9012534048915248584,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,9,25,2,942039239589105325,942039239589105325,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,9,7,2,1605233744603157578,1605233744603157578,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,9,2,2,559100624892080111,559100624892080111,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,9,14,2,8643587855694052698,8643587855694052698,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,10,16,2,13553126677455587351,4329754640600811544,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,10,18,2,5401174280536315333,5401174280536315333,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,10,27,2,4046978398453272778,4046978398453272778,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,10,8,2,6130574294227232387,6130574294227232387,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,10,12,2,9084550117660261117,9084550117660261117,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,10,26,2,9585204423943524460,361832387088748653,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,10,5,2,7287698700035394358,7287698700035394358,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,10,4,2,16179252205688052397,6955880168833276590,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,10,17,2,9910558263977827410,687186227123051603,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,11,8,3,6613234900093454892,6613234900093454892,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,11,13,3,10010844469047833323,787472432193057516,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,11,29,3,8485653873168761167,8485653873168761167,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,11,1,3,206714249311222238,206714249311222238,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,11,4,3,7665393281735029410,7665393281735029410,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,11,27,3,2984445348394941896,2984445348394941896,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,11,12,3,9603034194227896978,379662157373121171,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,11,5,3,6915717019292601607,6915717019292601607,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,11,10,3,5240028570155579121,5240028570155579121,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,12,2,3,13497583223111888075,4274211186257112268,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,12,28,3,10256012396193042748,1032640359338266941,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,12,11,3,31805106054853383,31805106054853383,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,12,22,3,16943755185800925144,7720383148946149337,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,12,24,3,15077178990364882457,5853806953510106650,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,12,26,3,3210709446397195284,3210709446397195284,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,12,9,3,13236874461748465981,4013502424893690174,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,12,25,3,12253925757633491970,3030553720778716163,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,12,15,3,10412576400759045955,1189204363904270148,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,13,0,3,11093616650591001467,1870244613736225660,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,13,14,3,11163355828149499421,1939983791294723614,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,13,19,3,10414217622060630268,1190845585205854461,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,13,6,3,5372961651038090844,5372961651038090844,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,13,18,3,3428932767430365797,3428932767430365797,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,13,20,3,8213493516227269360,8213493516227269360,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,13,3,3,3586802873634606741,3586802873634606741,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,13,17,3,1399408460270434127,1399408460270434127,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,13,23,3,1790040267236174452,1790040267236174452,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,14,7,3,137841952248519856,137841952248519856,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,14,16,3,1215189466182183956,1215189466182183956,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,14,21,3,17773763774043563877,8550391737188788070,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,14,28,4,5512362890116844964,5512362890116844964,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,14,10,4,11847930189227184232,2624558152372408425,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,14,25,4,10723734807412070455,1500362770557294648,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,14,19,4,9805105107504065105,581733070649289298,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,14,1,4,13993146219924699695,4769774183069923888,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,14,0,4,11702259601711610925,2478887564856835118,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,15,21,4,346668948109399031,346668948109399031,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,15,5,4,15997028317831735784,6773656280976959977,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,15,4,4,5806440286781468900,5806440286781468900,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,15,20,4,6398056008896903587,6398056008896903587,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,15,15,4,851399721869702230,851399721869702230,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,15,2,4,13306832361553101996,4083460324698326189,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,15,3,4,1396425808877895847,1396425808877895847,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,15,24,4,4893692719768230038,4893692719768230038,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,15,7,4,10343757935214103555,1120385898359327748,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,16,22,4,685989445494056383,685989445494056383,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,16,17,4,31432300764284966,31432300764284966,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,16,18,4,3932597835500449289,3932597835500449289,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,16,13,4,185215696322446984,185215696322446984,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,16,27,4,11277639214327483340,2054267177472707533,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,16,14,4,9214280574165576741,9214280574165576741,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,16,12,4,12117534960617393340,2894162923762617533,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,16,16,4,18237073390619866539,9013701353765090732,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,16,26,4,8494459452745788469,8494459452745788469,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,17,11,4,12844746463332066323,3621374426477290516,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,17,6,4,5502307636657899551,5502307636657899551,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,17,8,4,10834974987175359189,1611602950320583382,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,17,9,4,13861180133901691232,4637808097046915425,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,17,23,4,7630173749204310225,7630173749204310225,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,17,29,4,13809714080261374433,4586342043406598626,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,17,10,5,18407155504465838240,9183783467611062433,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,17,0,5,3634234401123753458,3634234401123753458,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,17,22,5,4661141976634973750,4661141976634973750,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,18,3,5,593931276751955874,593931276751955874,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,18,27,5,16009260385828787491,6785888348974011684,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,18,9,5,13614592841368136338,4391220804513360531,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,18,13,5,17062943726836763231,7839571689981987424,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,18,19,5,2464604388317329916,2464604388317329916,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,18,15,5,3175061789852777357,3175061789852777357,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,18,1,5,5819451193472469415,5819451193472469415,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,18,20,5,6508271277963529032,6508271277963529032,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,18,21,5,17576404025759402896,8353031988904627089,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,19,17,5,3569305071905046899,3569305071905046899,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,19,8,5,4060165351771675826,4060165351771675826,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,19,11,5,3350912145079315382,3350912145079315382,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,19,16,5,9050487913535726988,9050487913535726988,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,19,2,5,10666828470860948555,1443456434006172748,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,19,26,5,4820788132567177743,4820788132567177743,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,19,24,5,9912606946036427015,689234909181651208,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,19,6,5,5621054869596842416,5621054869596842416,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,19,4,5,952986073033010675,952986073033010675,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,20,5,5,16563306480804114846,7339934443949339039,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,20,23,5,10385479449001561392,1162107412146785585,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,20,28,5,8651997077369398161,8651997077369398161,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,20,7,5,2012196300795172717,2012196300795172717,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,20,14,5,13211264506190898283,3987892469336122476,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,20,18,5,13823974358947185879,4600602322092410072,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,20,12,5,15553907101583939348,6330535064729163541,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,20,29,5,2144681511712876266,2144681511712876266,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
456,20,25,5,16534699187765144482,7311327150910368675,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,1,20,0,3372360892717611721,3372360892717611721,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,1,10,0,13988469662850596319,4765097625995820512,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,1,9,0,16549742499708372532,7326370462853596725,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,1,12,0,4752005248875189994,4752005248875189994,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,1,13,0,4969460120635544633,4969460120635544633,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,1,11,0,314034751340350266,314034751340350266,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,1,15,0,14381287677675398073,5157915640820622266,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
789,1,3,0,3592443426556993716,3592443426556993716,IMMEDIATELY_BEFORE_FIRST_STOCHASTIC_LOCAL_TRAINING_OPERATION,False,0
