run_index,run_directory,filename,size_bytes,sha256
46,run_046__alpha_0p1_seed_456__FEDLE_ADAPTED__CLEAN,ROUND_VALIDATION_METRICS.csv,1658,A095DF00CB8100EBC61EA3CDC1A7FDFEFCE467A1F783EFFAB023A8080659CB9C
46,run_046__alpha_0p1_seed_456__FEDLE_ADAPTED__CLEAN,RUN_COMPLETE.json,1099,C2346D1FCD4579ED95EFC2E2B1F2F240FBB82312440E56D6A0F741DD2D1D90A9
46,run_046__alpha_0p1_seed_456__FEDLE_ADAPTED__CLEAN,RUN_CONTRACT.json,426,81E47FB49D77394182B96D11CD7738388BC7639EAFF6926FB3DCDAC1EDD03324
46,run_046__alpha_0p1_seed_456__FEDLE_ADAPTED__CLEAN,RUN_STATE.json,237,825F15D0C75F3F1F6570CC2C581BB1CA022280E118AA3BA8EA28FA75F9B9B0B5
47,run_047__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,DA0AC98E6CB15926D9460F8690E96CC68E997FC483CD36F497B262745A920DE3
47,run_047__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,1133E874D8E8BE88306B14BB2923C7A8077EE275C031C7B8FBE9736DF9588BD9
47,run_047__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1666,8BBDD7BF849A5A1ABB046DF206306ABE9CBA3D9022E8857E853B46057FFE28DF
47,run_047__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1110,5C7BAFB5438299EA9A3E439765C36DD117F0300B03AA79CEE641428C69BDD66F
47,run_047__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_CONTRACT.json,435,60A595E5622FCD1B383E3244348F90914A70D2B830B9AE01F261515F721285CB
47,run_047__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_STATE.json,238,3D9B6DFFB91313A20494F280F3086F2965D715EF95CDE8BBB5DC3227756F5BDE
48,run_048__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,E881699E3097FA7320C50072AC5B7419F961DF28DC126EEFD4DDB129BB06F3BC
48,run_048__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,0A0A3642DDDD9A975FF85D53AAB6CC24CC9E2F4B08EA2F7B7C27B73136F63E48
48,run_048__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1701,8363C3AF0981A96506D9DD52FD51890AE7B017A3E5BA8E96AF9250104E20CE2A
48,run_048__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1108,A86C85723D10362697DE44441619F09C5258276CD0E7201F1B1E2FC156E19D61
48,run_048__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_CONTRACT.json,435,924DAC6E50762DD6BB5CAD9ADDB648AA8470E21B94C43CE0016D41DDADB1737C
48,run_048__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_STATE.json,236,7B9F2DFC6AD266A899E2DC6C32A39C8A0147F10F7D151384D2F874FB6B92F97B
49,run_049__alpha_0p1_seed_456__TEA_FL__CLEAN,BEST_STATE.pt,179065,1CB20ABE4F56AE014E3B812CC2799A7D413BF73E27CCE74DDC9D20BD7DDC5F7D
49,run_049__alpha_0p1_seed_456__TEA_FL__CLEAN,ROUND_CHECKPOINT.pt,180161,C22E37A6BCB91F513565A006CF1C10E3C91479B5ECB3DCD63D563B7FA3A84F57
49,run_049__alpha_0p1_seed_456__TEA_FL__CLEAN,ROUND_VALIDATION_METRICS.csv,1663,53AB7FD25D6EBDAAE7FC2D8CD12AFD2BB41E3B776C0B93CDC10EDAAAE4DEB405
49,run_049__alpha_0p1_seed_456__TEA_FL__CLEAN,RUN_COMPLETE.json,1092,8BC4FF610BF1CCD0E56692D772361D4662E835AB0CED67BF5FE43FFB11410427
49,run_049__alpha_0p1_seed_456__TEA_FL__CLEAN,RUN_CONTRACT.json,419,9B4DF227E8CECB04B96E80D9C9ADFD76FC5DB9A27F3D1614FA4FDD3D6ABAEF83
49,run_049__alpha_0p1_seed_456__TEA_FL__CLEAN,RUN_STATE.json,238,7DD8C5EDFF2EE5273569E3D738DEE54D879DB784C28CC700E6E6DC06AE03EDEC
50,run_050__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,A251152FFDA24E4BDCEE63783806D79E763C346B72EBC96852ECB1BCB542808F
50,run_050__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,180161,1BA2C0A347C6EDE81A3823B529C8A123C2014F18B93B31723965D66C3EBC5E26
50,run_050__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1655,33C5D3BC02F2519DDFF2DAA9D4F1E581869042DF7D1FCC4AEF3DA33AECE9874F
50,run_050__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1102,6152F3F2BB89C47CBFDA940E248A4671638DA2D033ABC05895057B21DBC06C05
50,run_050__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P2,RUN_CONTRACT.json,428,0E53D150AFA17531A29F4E54FE60A4ED06067D5A11FAE0DDD2758366C72BA140
50,run_050__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P2,RUN_STATE.json,237,69F40F43DEA531BA90E49D9B849CAAE38214A3D6F005E52B1EDB3495992485F3
51,run_051__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,DD1A7E40A545C07789587D7BA1587FB01615F7BA13DA2D13E3A4B88DE40B7F5A
51,run_051__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,180161,9B5A69A30AA272F0E392D2DC902D87483955DE2289E092C55ABBA773544AA467
51,run_051__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1687,F09D668B8B06857953F928885B1454DED0F35DCB6E16510BB3A7FB362C6530F3
51,run_051__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1103,2E0E8FBF015F102834DF462B3EACA6FEEB7922BE457D64FF1591CE4ACD9C7D98
51,run_051__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P4,RUN_CONTRACT.json,428,DF6A6E2E7867C83D9DC515535A8C45486969F9CBA6BF710B6EBAE09D5FCBFF5E
51,run_051__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P4,RUN_STATE.json,238,997A98606F4AD921B9B437BE099F022FFFAA9F943208F6EF9FDC18EF509147FC
52,run_052__alpha_0p1_seed_456__ARL_FL__CLEAN,BEST_STATE.pt,179065,4B3B3FECF41B10B012A6C5E76C2443C17B84980140D277FACDE59375C461C1E3
52,run_052__alpha_0p1_seed_456__ARL_FL__CLEAN,ROUND_CHECKPOINT.pt,13931559,A19F7C1A3498A179957E0E0C4B5851C8EA38633C433CA8CE5945ED5E5040E697
52,run_052__alpha_0p1_seed_456__ARL_FL__CLEAN,ROUND_VALIDATION_METRICS.csv,1669,CC753D61E87FD62F3474E9CC16B22CF8FDD6A57FC3E4625D92FAFB1E6455FE34
52,run_052__alpha_0p1_seed_456__ARL_FL__CLEAN,RUN_COMPLETE.json,1094,662027919D2940A153311BF73A14C2AFCFEA435550ADD611A8F17828EE1D6222
52,run_052__alpha_0p1_seed_456__ARL_FL__CLEAN,RUN_CONTRACT.json,419,C4F593B79089C9FD012067A6A3EB5955109B6FD71852D3C33F705BA84E2518CF
52,run_052__alpha_0p1_seed_456__ARL_FL__CLEAN,RUN_STATE.json,239,470D904FE7EFC2576DA16F20BDF65952B11D3A3235108D10860F6E0FA738F9D3
53,run_053__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,E0F6201C9CD47DE36D90A06E76E09DD919C058F02A9E62C6BC5828A380CB3B5D
53,run_053__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,13931559,5E83778C8A5C86FFBA511C597ED36489DC92ECAF74CE8D52517EB8C62B65C9BC
53,run_053__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1654,C1B7DBC65D369ED974609EE35F50991A4CF00A0EEEC7ADE8F65F3CFA04654C59
53,run_053__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1101,2654117F1019421F0A260D3C65841B209D3D2D03F0C0F8DC9E1869701792C531
53,run_053__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P2,RUN_CONTRACT.json,428,D4B0B369E63F8996EE72BC7F6C2CF3DD232ACBCB0556433184112D876D9C406F
53,run_053__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P2,RUN_STATE.json,238,D57E1E54476DE792A76C5A057717505024DC867A7AF1077821FC17E05D904995
54,run_054__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,6F106D7157042802035F8B9BBB0D13E2AC36A4CF790AAD29A516999F6A6C505E
54,run_054__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,13931559,FEBB9323AD28349FF74391B08C10E4ACC39DA548C406DF9504AD03BA2FB26E47
54,run_054__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1692,6707A786CA0574ADCBEB7D22E96A4F6A597F723721DA5D70D0A0B605D2FB7F2B
54,run_054__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1101,207790A6DF16B746D72AD276D6E181745132BC7DA22819BDA1503AB763D60941
54,run_054__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P4,RUN_CONTRACT.json,428,2CC60F60AE2994DE015A3B4FD33BF1772C44E361674BAB1288460ED7F3A0EF81
54,run_054__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P4,RUN_STATE.json,236,D1F2E857730721810DD879DA6474466B494279EEC20BAEEDF1A979EBEBD2B285
55,run_055__alpha_0p1_seed_789__FEDAVG__CLEAN,BEST_STATE.pt,179065,B72EE638E081870E96EF4F9105256E813C4278715B65AD80255A68FC877C740C
55,run_055__alpha_0p1_seed_789__FEDAVG__CLEAN,ROUND_CHECKPOINT.pt,179329,6B0E84A0027772EF5E645D4A965AE70EDF622EA5C1E9194A2F9AD08C6725601D
55,run_055__alpha_0p1_seed_789__FEDAVG__CLEAN,ROUND_VALIDATION_METRICS.csv,1669,6EB9DA50BC6B22275AB363CB7C1C27AFD24C6B286A088F2171C72B7116EC85B4
55,run_055__alpha_0p1_seed_789__FEDAVG__CLEAN,RUN_COMPLETE.json,1093,4E67073287203DF9FC77B52059921E96E37276401CB6533B11E30A8B84103133
55,run_055__alpha_0p1_seed_789__FEDAVG__CLEAN,RUN_CONTRACT.json,419,7C1F12929B580353019DCF56B751472AB01031ACF04B5D5D007E748F03BBDDAA
55,run_055__alpha_0p1_seed_789__FEDAVG__CLEAN,RUN_STATE.json,239,98E86167A7432CB4A9012D32064DAFAE3EEAB2AB800A58F5F070BABE0E6A8684
56,run_056__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,C080724335E43F40D7D973628076BDC5A8A73DF9A9D73ABA7ED36629835F6AE6
56,run_056__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,7092B1CF009F1E45EA1BF3084E74920D322DC43A22917C3BDEB07D0B491885F9
56,run_056__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1700,3CC7F05DF634BFCCA9722E29B424471D46768FFF8E5483AC20F9D608FD7A4A61
56,run_056__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1100,F1C1DF7FF495E1ABFE6E76543D36BA354DC157D5AC2CAAB4E40A5B377E8C4979
56,run_056__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P2,RUN_CONTRACT.json,428,CFA4CFBD3B04885846DD6B66EDC18101E5B31164CA7ED9CD0282A525107EF78D
56,run_056__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P2,RUN_STATE.json,236,DD03E32302E2E0F8127419E561DA427CD68FF253C08ADA41C819443620C898D7
57,run_057__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,343171E99AA29C1521055BB765E8432FD319854C68E0F1B1150809990C2D5838
57,run_057__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,CA56AE1C142D4A6B729C3AC6A81C061C0221D4E0FA805B4C30A46F65A543DA23
57,run_057__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1696,6CC4F2B04BCF1F8616EC9478E30887D1741FEB06EC06ADE0BFC0DF9553B1DB6E
57,run_057__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1100,CF05F16105A569F4AB610F174324341720D9BD1B8C655014A4C89EFE4D39600D
57,run_057__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P4,RUN_CONTRACT.json,428,A43471A200604F19B380FAFFFEB763B843D234D5D7B755079524580CEE0E9DEA
57,run_057__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P4,RUN_STATE.json,238,1966662AF34C8AD637E117D4E221C22E388C2B08070503FD1E49A8B82DE9B288
58,run_058__alpha_0p1_seed_789__FEDPROX__CLEAN,BEST_STATE.pt,179065,308FF49E20B247F6AE12388FC59B54E19A67274EF2E9A46C076DBDF0232270B4
58,run_058__alpha_0p1_seed_789__FEDPROX__CLEAN,ROUND_CHECKPOINT.pt,179329,0C474D7BA640B13A672B2D020D9873C9CF975CB69E2D8FDCF0A79F56664DCF7A
58,run_058__alpha_0p1_seed_789__FEDPROX__CLEAN,ROUND_VALIDATION_METRICS.csv,1658,5441DA00D35FBA26F6622C6AC0252727C16D0CB868C458641737EECE39BBBA56
58,run_058__alpha_0p1_seed_789__FEDPROX__CLEAN,RUN_COMPLETE.json,1094,A96B1E951BE9A11100E4E38838CB6666232782D232567AE9D6C3BF873F127C3C
58,run_058__alpha_0p1_seed_789__FEDPROX__CLEAN,RUN_CONTRACT.json,420,C46B6931CEF83D377C99E7A0B2C24D0976FB7DF65B2EEBC5A0571506F8BD2748
58,run_058__alpha_0p1_seed_789__FEDPROX__CLEAN,RUN_STATE.json,236,180179AE9C749FDE149217AACB2977A37EBBD8FB66AA816B7181A3D423AB6842
59,run_059__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,6AE41E9730EA5B1609537916B25FE595217FE21EF52DACAE8F82154D80A1C58E
59,run_059__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,79B72E46F2634A6156714131940B6B0E5AB2CCB27421A73CE9468B6C2C9D83E3
59,run_059__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1692,31D422F2579D684B113928E487D4F9744219D5725E834A623BB798276E5A28B7
59,run_059__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1101,2D857F839A52648B4B835BF3D881BD6CA6F889997C93E78593FAD97FA30D70BF
59,run_059__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P2,RUN_CONTRACT.json,429,46E27E2385FBE4B11DACDC6559E6A2BEA989EFFDA72C3C4D90D93FBF5E9B2F2A
59,run_059__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P2,RUN_STATE.json,237,4B7E91F8D7E0037A8F644DF1AD1C7CD42DDBA8CA84C974EAD11DA5748D75659E
60,run_060__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,3F7A592F717BCB99700C076FD27EB926522496C317F91A7914825B0CE2631508
60,run_060__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,A099964B22A20CAFB2013D1FC4FB940E1ACDAAF397C7CDC748A4AE2CB6BEE3FE
60,run_060__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1700,CA7B21D77F2FC6951B175C952698CBB446D144F9BEE69CA9AFB8DBA7927256FD
60,run_060__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1100,793DD6808F5F8D461AE0718439B301A854408F2CE1223D311E45CABBCF86B55E
60,run_060__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P4,RUN_CONTRACT.json,429,BCBED69EDC40FBE07320361BE63231B44B6F601364364E61F4D57CA7A4AD2F12
60,run_060__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P4,RUN_STATE.json,237,1363135450CE2E044D3D8B9FADDA34E9E68FDB1997A8D9B0CF24F3CDE8CB7110
61,run_061__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__CLEAN,BEST_STATE.pt,179065,7863BE919FE1C7F145CC9A05133F8639D0CBE2838BE7A1852630042C8132F3B8
61,run_061__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__CLEAN,ROUND_CHECKPOINT.pt,179329,DD256808C855324A5E86D2414A3B9838BFAF15FF2F12B71B1EC24F2357566896
61,run_061__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__CLEAN,ROUND_VALIDATION_METRICS.csv,1660,9B13A82728D93C7CBACE0AC4E2D2A7D71AA1AD07E35F7951CFBCE170E367B041
61,run_061__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__CLEAN,RUN_COMPLETE.json,1107,5C69D142FE01BE59DAE01D3D25E57F3012DC8FBE345C3B8576C302C474A8731C
61,run_061__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__CLEAN,RUN_CONTRACT.json,432,3B7033C83ED8FE148B42026E636D8DB35F4730F0C45D20765B7265BF1483D55E
61,run_061__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__CLEAN,RUN_STATE.json,239,996083FE9F32BE428E499565B8FB907078EC0D4BA2711B64BF7A493B08A35E7F
62,run_062__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,765AB5B4728BC6A68F7F53BCBCBF971F96572D6E892E2D7FDB59DD30BFD54C2C
62,run_062__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,3DB7F267B66F4069EB274E7E28CB565FC1863FAE2F3AE0C66D3577B9F7803DCE
62,run_062__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1651,7CA0CA379D772C628F336A2668116324E9BFCC432CC269B835AB676BD2B70541
62,run_062__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1115,81E9B2480681F782ED3B2BBDFE3E3892048140D2C841127A56DF4FE42731FF0E
62,run_062__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,RUN_CONTRACT.json,441,1390744C7D23E7CAB6E179E4906901473351CA1DF5E86F00BA9AD908B92EB571
62,run_062__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,RUN_STATE.json,238,CF1F79FB448515E87CD0174A74058DEC80DCB617850DF89814A76CA706E99B5A
63,run_063__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,569AF1FEC1FDC85EFC206F200458337710CC65F90AF03CE922B2B7FB18C745FA
63,run_063__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,69854DF04A452A8A03C182726C98D799109D73A0BDB7D4A75B70B0A6BB6166C9
63,run_063__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1679,1C5F1EB1ADF3D170E0BD5AA99AF97773FC1EAD9529CC22BE683323331B9B393D
63,run_063__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1113,9EC44C719E922756AE4A18D732CA34986224E27A11FA336CCB0DF0562937BC8C
63,run_063__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,RUN_CONTRACT.json,441,1D370BB70B482201D70CBAE886AAB5E731DC4B17A93937A0EA9C2C74EE094459
63,run_063__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,RUN_STATE.json,236,999C598275EB958D7A4E1A89D87739BBFFEABFB47899FCA6045AB891995A3F0A
64,run_064__alpha_0p1_seed_789__FEDLE_ADAPTED__CLEAN,BEST_STATE.pt,179065,29F13841F7AF933693138A5F290C764791002955A9FE6FAF3AC0503379F867A3
64,run_064__alpha_0p1_seed_789__FEDLE_ADAPTED__CLEAN,ROUND_CHECKPOINT.pt,179329,CB8BC66E23E08DFB222F6E70D464893246EF3201D93D01D887BFD720F6663A91
64,run_064__alpha_0p1_seed_789__FEDLE_ADAPTED__CLEAN,ROUND_VALIDATION_METRICS.csv,1664,3D702C0A16467299F17A7445CBDCF83EE08709B86F5411DC5A88D2BD8F9A845B
64,run_064__alpha_0p1_seed_789__FEDLE_ADAPTED__CLEAN,RUN_COMPLETE.json,1101,56A708D00BE181AF290E8CDA9C9EDD595F2F9E2BE9245052B43BAABE1C1C9791
64,run_064__alpha_0p1_seed_789__FEDLE_ADAPTED__CLEAN,RUN_CONTRACT.json,426,4BCBF3B1C18E6017893844638677692725A7CFA6A83F088F4FEF1829AE41A45A
64,run_064__alpha_0p1_seed_789__FEDLE_ADAPTED__CLEAN,RUN_STATE.json,238,AC41A1F4C20986E1605F0496BAE376B079115A45007E4F9AF1212F54871A9A5B
65,run_065__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,6C8DC45F285C687B47DE1ECC939A0D389FBC57D953B82BCA31179B695BBC5DB9
65,run_065__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,179329,25FCA164E57F6B92DC1C6C84FBDB45A8B1A51A70C4CE32CA488A9DE63D23C734
65,run_065__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1704,CF5ABCBA4535DFC38A2E2F2720199DCD6425CD7D538E5D7C0B530C4E99FDCF0B
65,run_065__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1110,ABE89029E8D3D26BBFE233FD73001949F424BF9579B30FF83994FA134D1740F2
65,run_065__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_CONTRACT.json,435,F66C54D92913D2FDBE84C47B23B3A70BBCC25DD09634129A537D81ADFDAC46BA
65,run_065__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P2,RUN_STATE.json,238,2246FC886DFC048655D83AE0A179FF7EE10F9E214512B542057D0DB73053B6CB
66,run_066__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P4,BEST_STATE.pt,179065,7A38A9B3E05C1C7FBE2CCCA7FCBDAAD98FCE3125BD18463CD74514FF969E90A5
66,run_066__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P4,ROUND_CHECKPOINT.pt,179329,83656662AAC3E441581CC6CDC99893801CFB264C3940513DA56F5673C8D8542E
66,run_066__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P4,ROUND_VALIDATION_METRICS.csv,1696,E44561CBB4D9026F9BEDF048038EF36FBD100EBFDAD3D9BF5D624940BC2C3363
66,run_066__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_COMPLETE.json,1107,C8A97BD5A19B8D05F1DF6FEAD3A7AEFDF9E00A939065EDD80579CB5C79EE8103
66,run_066__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_CONTRACT.json,435,4B3A07190FF8C8D5D2F5266979D90CE9D1E715D4844DB0AAA5F44F28F39D77A8
66,run_066__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P4,RUN_STATE.json,235,DDD455F0CF6E0A130D459071899ACA18DD0FBF43C60B36FDC1579FB6062C2A50
67,run_067__alpha_0p1_seed_789__TEA_FL__CLEAN,BEST_STATE.pt,179065,77908808C3526DA31FB826798CE8AAE207AF8B9230A23ADB4558043514439D1A
67,run_067__alpha_0p1_seed_789__TEA_FL__CLEAN,ROUND_CHECKPOINT.pt,180161,DB512EAC9F769F9DC47A96FB4A60E46C2397405FFC7DA1D81365859D937C62FD
67,run_067__alpha_0p1_seed_789__TEA_FL__CLEAN,ROUND_VALIDATION_METRICS.csv,1667,B80DF784199D5F5B1315310118C0AF2A63C311CD0CD22ABC62CAD90A98E61A26
67,run_067__alpha_0p1_seed_789__TEA_FL__CLEAN,RUN_COMPLETE.json,1092,AC54E4420355CF507F0A371947BCB7D7BFFD1BBFCA89ABE30D54258984C567D1
67,run_067__alpha_0p1_seed_789__TEA_FL__CLEAN,RUN_CONTRACT.json,419,49EFDB3D6E7D4333A00F96D2EA85CDF6AAA4D7E6DC768FCDA0681AD59CD77044
67,run_067__alpha_0p1_seed_789__TEA_FL__CLEAN,RUN_STATE.json,238,B952B7D2B43E9BA2E7278647D235219AE13FED8F806DB25B7AA1801E603BF7F7
68,run_068__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P2,BEST_STATE.pt,179065,EEE689C91879133ADA24B2770D454C5C7C24C503EC42A5FD09AC74885F972823
68,run_068__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P2,ROUND_CHECKPOINT.pt,180161,07DE4802775B637DFA568277B4E3F32D63EC6343EE58382A80D5A6626EE8B919
68,run_068__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P2,ROUND_VALIDATION_METRICS.csv,1661,F862AADC305AA93192CA6381E60EA316854BEC75F7ACF15941FCF9E1E65F0097
68,run_068__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P2,RUN_COMPLETE.json,1100,42B6822CE3C56B0176EB0DFD2B59DADA53E089F2E007753A72E36E0165CAF4E8
68,run_068__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P2,RUN_CONTRACT.json,428,7A3D5AE187179155ADC7B52EE252DD0152C918221AD25AFFC460347AAAE9B668
68,run_068__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P2,RUN_STATE.json,237,3FD8ADF9CDBF6C75F5114871FE2170716005B73D4102FC3945DF055D15429CC7
